duration_ms,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
203867,1932,0.885,0.761,0.211,4.53e-05,0.0483,-13.592,0.0559,86.161,0.728,1
263200,2001,0.00746,0.792,0.454,1.6e-05,0.256,-6.098,0.0607,108.415,0.0599,41
194061,1941,0.995,0.396,0.196,0.846,0.0882,-13.214,0.208,174.775,0.392,0
224507,2007,0.411,0.526,0.389,0.0,0.0957,-7.527,0.0362,133.332,0.41,46
296667,2008,0.000522,0.417,0.743,0.0,0.476,-5.607,0.249,159.193,0.423,45
284507,1994,0.00291,0.395,0.85,1.18e-06,0.165,-3.846,0.0505,155.201,0.662,37
184973,1979,0.168,0.661,0.693,0.00516,0.204,-13.191,0.0372,112.174,0.906,36
276867,2000,0.0141,0.797,0.762,1.05e-05,0.064,-6.972,0.259,94.224,0.722,61
273867,1995,2.48e-05,0.467,0.985,0.714,0.129,-4.12,0.0592,115.905,0.386,35
176875,1948,0.829,0.635,0.43,0.00636,0.152,-11.039,0.0401,159.09,0.948,3
195265,1942,0.28,0.474,0.551,0.521,0.368,-10.887,0.0313,124.589,0.82,0
275880,1975,0.652,0.528,0.822,0.0,0.0722,-3.292,0.0455,104.637,0.851,38
221453,1970,0.788,0.364,0.126,6.38e-06,0.0827,-22.956,0.0283,164.66,0.448,29
233627,1977,0.111,0.692,0.687,0.0,0.039,-7.587,0.0449,133.337,0.734,22
185760,1986,0.000793,0.432,0.782,0.0433,0.1,-12.596,0.059,125.036,0.178,29
88267,1953,0.979,0.271,0.0496,0.301,0.107,-24.753,0.036,67.094,0.0621,1
532560,1956,0.844,0.549,0.46,0.0124,0.285,-11.973,0.0314,93.555,0.745,5
164133,1963,0.566,0.581,0.187,0.417,0.12,-20.848,0.0321,139.065,0.402,35
229160,1971,0.739,0.425,0.499,0.000292,0.216,-8.215,0.0293,109.787,0.587,47
286973,2011,0.0143,0.589,0.821,0.0,0.112,-4.473,0.111,77.472,0.424,57
332992,1974,0.0978,0.404,0.417,0.249,0.0663,-14.33,0.0468,123.44,0.233,43
481707,1957,0.462,0.618,0.24,0.00807,0.0965,-16.418,0.118,126.537,0.661,9
221707,1995,0.0644,0.656,0.588,0.0016,0.0966,-9.836,0.0247,92.277,0.707,46
334667,1961,0.716,0.582,0.274,0.373,0.437,-17.688,0.0473,126.542,0.475,17
180493,2012,0.15,0.755,0.719,0.000155,0.204,-4.133,0.0284,116.554,0.882,47
187601,2016,0.294,0.713,0.967,0.0,0.744,-4.757,0.442,148.527,0.7,58
160427,1984,0.97,0.59,0.197,3.29e-06,0.105,-16.622,0.058,95.469,0.856,34
313933,1953,0.789,0.355,0.301,0.0126,0.29,-11.963,0.0598,73.104,0.348,2
177842,2016,0.00411,0.808,0.888,0.00125,0.0584,-2.435,0.117,124.989,0.788,55
196907,2010,0.504,0.705,0.59,0.0,0.116,-5.308,0.0284,112.565,0.421,61
119160,1982,0.246,0.245,0.951,0.928,0.362,-6.989,0.0709,174.792,0.445,25
204093,2014,0.0489,0.525,0.621,0.0,0.294,-7.364,0.116,191.9,0.591,61
270107,2001,0.195,0.545,0.498,0.0,0.169,-7.286,0.0266,127.604,0.363,39
230800,1989,0.302,0.723,0.442,0.18,0.107,-16.144,0.0341,133.511,0.963,37
367840,1991,0.977,0.162,0.102,0.0244,0.111,-20.584,0.0419,73.86,0.134,38
183867,1965,0.0901,0.615,0.645,0.00781,0.153,-8.501,0.0341,114.73,0.715,24
108895,1950,0.747,0.623,0.314,0.0,0.148,-16.252,0.914,80.605,0.614,0
387147,1986,0.000305,0.309,0.767,0.151,0.0967,-9.676,0.033,97.944,0.413,44
93867,1955,0.95,0.391,0.0993,0.0,0.109,-13.076,0.0288,137.768,0.298,10
158373,1932,0.989,0.481,0.394,0.526,0.293,-11.742,0.0709,193.044,0.823,0
253227,1991,0.491,0.696,0.294,0.00107,0.104,-16.429,0.0339,90.503,0.469,36
537200,1971,0.0375,0.452,0.574,0.0321,0.0808,-10.52,0.0533,118.399,0.431,22
58333,1999,0.0119,0.474,0.876,0.636,0.262,-6.096,0.0689,143.467,0.35,35
292133,1970,0.0872,0.388,0.613,0.482,0.204,-17.074,0.0508,91.397,0.825,28
503667,1960,0.677,0.0932,0.149,0.915,0.103,-18.365,0.0435,82.14,0.0376,33
128448,1945,0.375,0.676,0.156,0.000101,0.11,-17.747,0.782,97.431,0.608,0
201067,1995,0.164,0.321,0.611,0.944,0.309,-13.411,0.0489,142.216,0.717,42
381240,1947,0.959,0.496,0.166,0.000509,0.656,-20.059,0.438,80.304,0.329,0
167880,1974,0.342,0.707,0.578,0.0,0.0795,-11.3,0.0309,143.416,0.962,22
156944,1932,0.662,0.649,0.672,6.62e-05,0.585,-10.357,0.152,159.692,0.59,0
149333,1990,0.922,0.813,0.32,2.78e-06,0.305,-12.71,0.18,79.504,0.803,44
184000,2011,0.286,0.678,0.92,0.0,0.0873,-5.804,0.0396,79.051,0.949,43
170440,1951,0.97,0.517,0.0773,0.0,0.102,-20.721,0.0514,99.217,0.542,0
304467,1993,0.0491,0.675,0.955,0.87,0.0459,-5.7,0.0532,119.144,0.824,31
371067,1949,0.985,0.269,0.303,0.000185,0.0976,-12.212,0.0593,76.213,0.101,0
194933,1943,0.918,0.496,0.314,3.71e-05,0.107,-14.748,0.0494,118.846,0.403,0
138773,1972,0.231,0.625,0.509,3.48e-05,0.122,-15.562,0.0293,125.045,0.973,35
178173,1938,0.996,0.462,0.291,0.532,0.252,-13.515,0.0385,76.417,0.779,0
424733,1970,0.0519,0.235,0.675,0.481,0.0999,-8.739,0.041,184.723,0.584,37
172121,1954,0.994,0.429,0.124,0.422,0.15,-13.517,0.137,168.104,0.447,0
108733,1952,0.992,0.614,0.055,0.0,0.335,-19.303,0.0691,116.524,0.569,6
138360,1979,0.0124,0.477,0.94,0.032,0.412,-4.888,0.0423,154.82,0.941,43
278680,1984,0.000373,0.398,0.952,7.75e-05,0.1,-6.042,0.061,122.093,0.584,76
126827,1963,0.213,0.471,0.817,0.0,0.498,-9.999,0.0372,124.848,0.961,47
254099,2020,0.669,0.505,0.391,0.052,0.113,-11.599,0.0416,135.12,0.36,64
159507,1927,0.994,0.852,0.177,0.398,0.104,-10.384,0.155,119.937,0.935,0
209373,2000,0.00555,0.357,0.599,0.814,0.111,-8.304,0.033,167.823,0.138,43
273160,1998,0.112,0.927,0.746,0.0,0.13,-5.341,0.15,103.008,0.818,44
123760,1988,0.872,0.422,0.182,0.0,0.284,-16.488,0.0781,168.673,0.498,29
483387,1936,0.375,0.719,0.402,0.0,0.376,-13.31,0.932,124.657,0.643,18
439201,1972,0.915,0.314,0.181,0.000235,0.286,-16.89,0.0317,92.797,0.219,30
191667,1967,0.216,0.402,0.536,0.0,0.102,-16.993,0.0653,134.689,0.22,24
53560,1954,0.994,0.331,0.08,0.895,0.117,-21.025,0.0427,76.185,0.216,0
141595,1972,0.605,0.442,0.479,0.0,0.116,-4.414,0.0484,101.36,0.737,30
433227,1961,0.733,0.541,0.563,4.01e-06,0.217,-10.568,0.0412,82.129,0.77,11
154107,2008,0.0196,0.75,0.705,0.0,0.266,-7.069,0.0759,161.55,0.376,40
80373,1949,0.994,0.606,0.00586,0.964,0.0689,-29.815,0.11,116.552,0.301,10
200773,2020,0.263,0.648,0.681,0.00783,0.0971,-8.389,0.0378,157.941,0.767,76
175027,2017,0.583,0.661,0.423,0.0,0.221,-7.107,0.026,139.859,0.767,65
245960,1964,0.793,0.327,0.434,0.0,0.0942,-7.007,0.0318,178.539,0.343,40
129880,1979,0.0267,0.576,0.952,0.00113,0.19,-7.244,0.0406,149.251,0.964,35
262209,2015,0.392,0.543,0.925,0.456,0.0668,-6.783,0.0448,80.499,0.594,58
253213,2015,0.0659,0.515,0.976,0.0,0.0707,-2.741,0.386,189.92,0.639,58
232907,1983,0.0461,0.78,0.755,0.00875,0.383,-5.604,0.0392,101.557,0.862,38
179773,1930,0.914,0.692,0.402,0.0,0.066,-11.727,0.202,88.699,0.961,21
158800,1967,0.058,0.428,0.843,0.0334,0.115,-7.655,0.0747,143.758,0.885,46
140000,2001,0.00238,0.505,0.995,0.00173,0.488,-3.343,0.19,119.553,0.255,44
60533,1971,0.799,0.211,0.223,0.000684,0.237,-16.422,0.0371,71.083,0.28,26
367107,1944,0.253,0.684,0.284,0.0,0.204,-16.29,0.943,101.003,0.511,13
247040,2000,0.59,0.266,0.333,0.0,0.121,-9.876,0.031,109.479,0.0796,37
187387,1984,0.953,0.385,0.124,0.000933,0.124,-17.117,0.0339,75.438,0.388,25
242933,1992,0.247,0.755,0.827,0.00836,0.315,-4.66,0.22,96.978,0.603,39
173493,1962,0.994,0.433,0.298,0.833,0.0647,-20.993,0.0419,100.46,0.838,14
172106,1925,0.971,0.856,0.474,0.0183,0.245,-10.549,0.0595,128.244,0.933,0
253080,2013,0.783,0.685,0.297,0.924,0.118,-9.694,0.0834,89.997,0.233,51
233000,2002,0.000164,0.468,0.801,0.0212,0.18,-5.724,0.0453,90.034,0.163,44
168840,1994,0.000362,0.517,0.758,0.723,0.332,-10.457,0.0363,130.708,0.705,42
456600,1971,0.511,0.488,0.297,2.5e-05,0.579,-12.079,0.032,115.69,0.215,19
208000,1940,0.924,0.305,0.327,1.95e-06,0.119,-6.507,0.0347,125.202,0.543,1
195866,1952,0.988,0.453,0.196,0.0015,0.127,-11.979,0.0632,150.654,0.537,0
205267,1995,0.974,0.221,0.206,0.465,0.157,-13.834,0.063,69.406,0.0845,40
154600,1962,0.823,0.49,0.265,0.00165,0.334,-15.849,0.0317,103.512,0.409,13
163880,2013,0.445,0.68,0.693,0.0,0.208,-7.234,0.0435,114.948,0.851,71
196173,1955,0.89,0.713,0.105,0.0,0.196,-21.182,0.905,128.675,0.78,0
237413,1961,0.971,0.456,0.283,0.968,0.117,-15.939,0.0581,130.635,0.432,31
456000,1980,0.764,0.594,0.359,0.0433,0.175,-16.951,0.0447,98.571,0.852,32
204880,1946,0.99,0.263,0.21,0.921,0.0978,-16.14,0.0405,181.644,0.407,0
115333,1953,0.875,0.674,0.528,4.22e-06,0.131,-11.915,0.397,75.265,0.925,0
120603,1971,0.355,0.363,0.184,0.00612,0.111,-21.126,0.0435,177.51,0.612,48
122723,2018,0.913,0.541,0.0836,0.00199,0.126,-12.663,0.313,181.032,0.452,66
582173,1956,0.338,0.494,0.452,0.0241,0.0847,-13.675,0.0751,145.782,0.643,9
164933,1946,0.985,0.605,0.0708,0.226,0.159,-14.652,0.207,83.128,0.986,1
188667,1976,0.0337,0.689,0.558,0.000613,0.0563,-10.051,0.0309,120.691,0.607,51
166707,1999,0.0127,0.432,0.884,0.000527,0.166,-6.659,0.13,108.948,0.624,72
184400,2007,0.0292,0.653,0.604,0.0,0.097,-6.017,0.0278,118.016,0.101,71
382360,1979,0.727,0.488,0.859,0.0332,0.154,-8.472,0.042,102.487,0.639,43
271720,2013,0.264,0.768,0.723,0.0,0.092,-6.033,0.0587,100.884,0.397,56
189986,1950,0.962,0.356,0.278,7.23e-05,0.149,-10.678,0.117,171.076,0.415,0
155913,2020,0.00181,0.84,0.692,0.0,0.344,-5.399,0.0356,100.046,0.145,75
217880,2015,0.692,0.753,0.454,1.21e-06,0.0973,-9.074,0.0258,105.997,0.685,55
222333,1999,0.239,0.569,0.845,0.00589,0.354,-7.782,0.0351,115.753,0.635,43
255747,1953,0.946,0.303,0.622,0.000231,0.0696,-8.608,0.0632,86.594,0.0867,0
268533,1994,0.0883,0.792,0.543,0.0,0.0564,-9.686,0.0761,85.954,0.9,35
185867,2001,0.338,0.604,0.6,0.0,0.0817,-10.156,0.0438,82.695,0.888,51
189867,1956,0.627,0.394,0.558,0.0504,0.3,-7.54,0.111,151.875,0.545,5
305160,1999,0.308,0.688,0.411,5.11e-06,0.0686,-9.343,0.0498,80.699,0.864,52
207987,1940,0.819,0.39,0.513,0.409,0.252,-11.219,0.0404,106.433,0.795,0
193040,1986,0.646,0.306,0.293,0.0,0.12,-10.184,0.0268,90.363,0.232,26
147693,1965,0.00189,0.378,0.847,0.0,0.352,-9.202,0.0307,135.641,0.95,24
189093,1994,0.415,0.657,0.461,0.000249,0.0501,-11.134,0.0623,166.427,0.945,41
241960,1980,0.373,0.722,0.918,0.0215,0.078,-5.656,0.0733,100.16,0.844,48
181145,2019,0.135,0.594,0.676,0.0,0.163,-5.808,0.344,143.477,0.472,79
212907,2001,0.0884,0.822,0.575,2.98e-05,0.0849,-2.619,0.155,92.022,0.809,44
177000,1952,0.993,0.444,0.0889,0.957,0.0977,-22.585,0.0401,78.334,0.0872,13
311773,1986,0.159,0.424,0.877,0.0118,0.906,-11.092,0.0538,127.248,0.423,32
432893,1993,0.0336,0.596,0.95,0.858,0.138,-12.759,0.0462,134.982,0.434,39
202387,1969,0.473,0.4,0.33,7.9e-06,0.0885,-13.946,0.0456,93.783,0.412,29
188990,2018,0.368,0.737,0.77,0.0,0.306,-7.753,0.51,158.351,0.431,69
246507,1978,0.0508,0.496,0.687,0.014,0.114,-11.275,0.0378,137.56,0.53,41
148040,1992,0.716,0.524,0.055,0.0,0.271,-16.311,0.0833,93.887,0.699,31
343827,1962,0.868,0.367,0.259,0.837,0.11,-15.669,0.0408,165.193,0.263,48
272893,1994,0.000264,0.528,0.793,0.0284,0.352,-9.163,0.0281,96.681,0.5,38
243000,2009,0.431,0.653,0.876,0.0,0.367,-6.286,0.285,159.984,0.571,51
178307,1965,0.293,0.603,0.717,1.96e-06,0.0569,-7.278,0.0288,120.097,0.692,20
303933,1985,0.000248,0.163,0.837,0.000328,0.0838,-9.948,0.0681,172.257,0.296,34
219390,1979,0.754,0.482,0.899,2.39e-05,0.77,-3.325,0.124,98.371,0.811,27
162227,1925,0.941,0.767,0.69,0.272,0.0652,-9.304,0.335,119.293,0.744,2
220413,2006,0.211,0.807,0.458,9.01e-06,0.0839,-9.594,0.0361,100.959,0.874,61
162800,1942,0.981,0.231,0.176,0.0793,0.121,-18.62,0.0374,109.203,0.192,0
235067,2005,0.0262,0.833,0.568,0.0,0.11,-4.312,0.0847,89.958,0.369,42
194907,2008,0.00111,0.317,0.834,2.24e-06,0.14,-4.219,0.0754,89.804,0.231,43
298333,2001,0.13,0.916,0.872,0.0,0.0587,-4.649,0.261,146.403,0.591,45
574467,1926,0.99,0.384,0.165,0.871,0.0533,-15.51,0.0328,77.132,0.104,1
260153,1988,0.104,0.673,0.763,0.15,0.275,-11.347,0.0368,123.675,0.915,46
180320,1997,0.734,0.469,0.294,0.0,0.25,-9.652,0.03,84.902,0.413,46
72867,1958,0.889,0.55,0.378,0.943,0.363,-12.307,0.0514,126.482,0.721,12
309973,1982,0.003,0.62,0.808,5.74e-05,0.569,-8.688,0.0271,134.723,0.926,28
268480,2007,0.199,0.428,0.485,5.29e-06,0.17,-7.758,0.0297,127.039,0.0657,45
171627,1965,0.432,0.638,0.488,0.0,0.148,-9.308,0.0298,118.223,0.735,38
343987,1981,0.931,0.316,0.29,0.848,0.118,-16.097,0.0381,79.389,0.207,47
219947,1975,0.287,0.637,0.55,1.85e-05,0.345,-12.378,0.0335,119.303,0.805,42
587051,1981,0.649,0.838,0.576,0.115,0.0675,-12.441,0.105,99.022,0.861,33
309027,1975,0.407,0.375,0.385,2.21e-05,0.204,-11.042,0.0293,107.218,0.301,25
245907,1960,0.768,0.206,0.276,1.15e-05,0.31,-10.091,0.0322,86.958,0.251,18
199093,2003,0.00379,0.475,0.898,0.00108,0.082,-4.776,0.0442,100.127,0.351,38
171107,1969,0.754,0.801,0.244,0.00249,0.111,-15.288,0.0409,108.869,0.644,22
208599,1991,0.994,0.382,0.0338,0.871,0.0716,-20.965,0.0439,96.425,0.165,31
242440,2000,0.000589,0.717,0.953,0.001,0.0239,-4.8,0.0634,125.935,0.706,42
184560,2018,0.176,0.694,0.77,1.1e-05,0.118,-5.335,0.149,125.905,0.163,83
278080,2009,0.369,0.626,0.686,0.0963,0.0958,-7.058,0.0321,126.206,0.394,45
275093,1982,0.121,0.786,0.844,0.000102,0.372,-6.422,0.0632,118.964,0.709,26
269933,2004,0.0237,0.581,0.885,0.128,0.323,-3.437,0.0314,116.913,0.804,42
251867,2003,0.0106,0.463,0.925,0.027,0.189,-5.74,0.0747,158.337,0.59,61
208238,2011,0.463,0.705,0.681,0.839,0.123,-8.278,0.0258,114.003,0.707,47
341666,1961,0.888,0.617,0.192,0.741,0.216,-13.866,0.0449,125.656,0.312,20
224693,2009,0.0717,0.516,0.764,0.0,0.115,-6.223,0.0366,148.021,0.376,76
164933,1980,0.000673,0.307,0.995,6.91e-05,0.481,-5.905,0.139,138.722,0.129,32
140608,1940,0.455,0.71,0.108,0.0,0.45,-19.738,0.965,79.549,0.422,0
262493,1985,5.5e-06,0.543,0.834,0.889,0.0777,-6.812,0.029,139.625,0.37,54
169160,1928,0.985,0.81,0.3,0.000885,0.13,-9.702,0.289,115.648,0.806,0
233160,1968,0.758,0.521,0.143,0.00801,0.0885,-13.746,0.0357,109.014,0.335,18
266173,1983,0.168,0.579,0.874,0.00106,0.0749,-7.248,0.0803,168.724,0.757,24
201653,1930,0.992,0.521,0.38,0.0677,0.146,-9.795,0.0412,125.662,0.92,0
134916,2013,0.905,0.401,0.0963,0.823,0.134,-13.653,0.0355,85.002,0.0564,57
45093,1935,0.995,0.6,0.199,0.952,0.104,-22.422,0.0806,82.578,0.789,0
155653,1932,0.954,0.766,0.212,0.011,0.28,-17.086,0.0625,125.651,0.852,5
424493,1997,0.231,0.672,0.544,0.297,0.717,-9.105,0.0304,132.668,0.643,31
168493,1975,0.881,0.719,0.371,0.000408,0.0897,-13.12,0.0307,81.156,0.77,27
264027,1989,0.00746,0.698,0.705,0.00558,0.187,-10.704,0.0477,137.387,0.945,37
109091,2019,0.000143,0.978,0.477,0.0,0.133,-8.159,0.155,110.002,0.196,70
100715,1926,0.196,0.625,0.229,0.0,0.225,-19.189,0.963,170.41,0.381,0
334227,1971,0.308,0.352,0.723,0.244,0.0716,-12.419,0.0711,89.842,0.415,29
179640,1961,0.874,0.7,0.301,5.37e-06,0.112,-10.641,0.0352,111.444,0.811,11
124707,1949,0.82,0.378,0.253,0.0,0.271,-16.642,0.0676,135.982,0.315,0
218373,1976,0.577,0.678,0.447,0.001,0.0697,-15.329,0.0429,133.29,0.604,42
231653,2010,0.0277,0.666,0.877,1.15e-05,0.142,-4.657,0.0446,125.989,0.272,54
188293,1968,0.0522,0.651,0.742,0.0026,0.0668,-10.655,0.0668,106.17,0.863,26
292600,1958,0.83,0.566,0.19,0.0,0.272,-14.656,0.0257,102.249,0.421,15
309640,2006,0.278,0.744,0.7,0.000155,0.068,-7.663,0.0376,144.043,0.866,58
167107,2019,0.00873,0.683,0.598,0.0,0.156,-5.487,0.0423,78.969,0.62,74
126627,1972,0.0902,0.605,0.864,0.0,0.0876,-11.752,0.0363,127.218,0.964,49
264400,1975,0.586,0.755,0.746,4.07e-05,0.359,-12.149,0.0602,127.677,0.614,45
202067,1928,0.992,0.524,0.271,0.618,0.416,-12.233,0.168,188.723,0.818,4
137653,1974,0.247,0.447,0.888,0.034,0.82,-9.892,0.175,146.235,0.679,37
187828,2016,0.0849,0.838,0.364,0.981,0.26,-10.006,0.134,79.987,0.218,65
197267,1938,0.967,0.508,0.519,0.105,0.0846,-4.672,0.0706,175.447,0.654,0
202640,1940,0.992,0.389,0.292,0.566,0.52,-13.161,0.0382,109.963,0.803,0
192280,1965,0.855,0.413,0.506,0.0,0.144,-11.064,0.0356,111.833,0.618,18
218093,1999,0.000456,0.443,0.993,0.0437,0.307,-4.517,0.101,106.875,0.276,46
151579,2017,0.314,0.689,0.701,0.0,0.123,-9.477,0.237,94.982,0.37,74
342867,1986,0.211,0.553,0.496,0.00307,0.2,-15.715,0.0317,96.536,0.653,37
206400,2010,0.487,0.254,0.928,1.33e-05,0.112,-5.885,0.318,189.451,0.327,57
311639,1942,0.968,0.308,0.265,0.905,0.317,-11.304,0.0727,70.581,0.36,0
147667,1950,0.987,0.312,0.0875,0.01,0.12,-17.441,0.0361,96.745,0.202,4
365000,2004,0.13,0.285,0.56,1.1e-06,0.0987,-7.469,0.0305,147.696,0.122,57
164693,2008,0.0164,0.652,0.74,0.0,0.142,-7.93,0.0313,131.476,0.82,49
197227,1974,0.736,0.461,0.211,0.892,0.111,-19.431,0.0394,78.308,0.249,19
274347,1994,0.000352,0.321,0.887,0.00257,0.0985,-6.071,0.0509,134.138,0.245,33
236973,1995,0.00811,0.543,0.79,0.0,0.238,-5.932,0.0358,80.923,0.339,63
221800,1990,0.00392,0.271,0.702,8.53e-06,0.203,-10.174,0.0421,104.298,0.18,45
125827,1957,0.901,0.317,0.133,0.000125,0.0946,-16.165,0.0301,97.259,0.208,31
180573,2004,0.736,0.512,0.265,0.000453,0.204,-15.737,0.035,85.937,0.687,44
389533,1972,0.484,0.615,0.895,0.0336,0.0964,-8.933,0.0408,148.748,0.866,36
229800,1995,0.0702,0.785,0.658,0.00053,0.323,-6.945,0.272,94.004,0.583,44
87133,2001,0.241,0.443,0.452,1.03e-06,0.107,-6.452,0.0313,128.47,0.298,43
266507,2005,0.973,0.251,0.106,0.888,0.129,-21.072,0.0372,167.358,0.0772,42
197253,1994,0.847,0.613,0.0936,0.00392,0.11,-15.784,0.0709,115.901,0.115,34
175453,2012,0.0012,0.357,0.996,0.0,0.35,-3.496,0.103,183.039,0.278,55
220747,2005,0.395,0.598,0.768,5.9e-05,0.0867,-5.312,0.034,138.996,0.635,48
236707,1945,0.986,0.306,0.234,0.9,0.169,-18.832,0.0297,87.453,0.123,0
199133,1989,0.156,0.387,0.667,0.063,0.207,-7.883,0.0465,123.646,0.483,42
191907,2006,0.0283,0.434,0.763,0.0,0.153,-4.123,0.0327,138.941,0.249,54
175059,2016,0.26,0.684,0.774,0.0,0.108,-5.951,0.188,84.991,0.448,61
199973,1975,0.207,0.689,0.512,5.99e-05,0.0699,-8.917,0.0308,106.795,0.697,29
96234,2011,0.375,0.431,0.348,0.91,0.172,-17.67,0.0317,94.614,0.0581,50
251497,2020,0.106,0.874,0.759,0.0,0.0816,-4.621,0.288,144.984,0.731,64
215800,2004,0.269,0.843,0.797,0.0,0.0465,-6.746,0.0586,118.006,0.866,61
243707,1928,0.994,0.295,0.138,0.876,0.112,-17.58,0.0374,77.082,0.101,1
358493,1978,0.62,0.7,0.579,0.000421,0.303,-9.999,0.0487,149.937,0.58,28
186253,2014,0.151,0.589,0.704,0.0,0.067,-4.772,0.0303,84.956,0.437,66
139575,2009,0.209,0.49,0.507,0.00104,0.119,-6.205,0.0849,147.037,0.237,52
302533,2008,0.192,0.507,0.488,0.76,0.111,-15.063,0.0449,103.023,0.0369,54
397773,1928,0.991,0.408,0.214,0.889,0.0883,-15.966,0.0379,134.663,0.126,1
177107,1987,0.836,0.454,0.418,1.05e-05,0.292,-6.942,0.0799,177.737,0.632,48
157657,2018,0.218,0.688,0.656,0.0,0.115,-5.541,0.276,160.414,0.365,74
112147,1975,0.857,0.493,0.437,2.14e-05,0.673,-11.746,0.245,76.607,0.46,27
206587,1955,0.978,0.195,0.135,0.00555,0.115,-17.157,0.0418,177.783,0.126,7
181893,2010,0.72,0.527,0.209,0.0,0.116,-12.113,0.0283,62.663,0.362,50
156711,1942,0.279,0.352,0.694,0.0337,0.447,-6.888,0.049,92.329,0.663,0
264817,1935,0.642,0.716,0.23,0.0,0.295,-16.912,0.943,122.725,0.362,0
186567,1967,0.8,0.836,0.696,0.0,0.0949,-6.37,0.0401,112.692,0.954,53
227040,1975,0.07,0.417,0.688,0.861,0.209,-6.247,0.0279,156.333,0.505,20
206667,2010,0.0807,0.752,0.605,0.0,0.112,-5.569,0.032,100.007,0.789,54
234133,1999,0.178,0.813,0.836,6.63e-05,0.154,-4.23,0.0881,100.491,0.677,53
389493,1995,0.483,0.46,0.358,0.0,0.0808,-11.451,0.0385,120.758,0.507,42
142027,1962,0.451,0.714,0.423,1.86e-05,0.165,-14.645,0.0348,109.741,0.82,21
266000,1995,0.472,0.768,0.38,0.0951,0.244,-13.19,0.0898,153.965,0.644,31
301769,1959,0.589,0.49,0.23,0.000624,0.127,-14.203,0.0318,80.335,0.265,19
419013,1974,0.566,0.683,0.311,0.0372,0.113,-13.54,0.0343,116.958,0.404,58
269133,1999,0.855,0.631,0.324,0.0,0.0742,-8.83,0.0425,119.064,0.447,53
154442,1949,0.993,0.861,0.239,0.568,0.164,-8.904,0.321,126.797,0.829,0
357160,1957,0.549,0.656,0.304,0.0488,0.104,-11.983,0.0668,128.692,0.489,10
223653,1957,0.731,0.349,0.212,0.000826,0.489,-15.289,0.0384,116.444,0.222,7
241680,1969,0.179,0.378,0.658,0.000504,0.0929,-13.092,0.178,186.632,0.56,25
80373,1941,0.995,0.699,0.243,0.928,0.114,-20.855,0.0512,98.264,0.686,0
197747,1956,0.775,0.285,0.339,0.0,0.0496,-9.852,0.0437,169.438,0.42,20
300680,2010,0.0504,0.698,0.586,0.0,0.295,-5.066,0.0278,115.081,0.623,68
257933,1946,0.987,0.286,0.24,0.947,0.252,-16.337,0.0367,69.412,0.3,1
662027,1961,0.66,0.509,0.703,0.000376,0.867,-9.907,0.164,99.457,0.736,17
267904,1980,0.0433,0.539,0.694,0.00158,0.135,-5.605,0.0326,130.021,0.388,36
227867,1969,0.539,0.253,0.449,0.0,0.168,-12.104,0.0357,102.316,0.656,26
154280,1957,0.748,0.585,0.858,0.0103,0.118,-6.667,0.135,132.47,0.82,9
226240,1982,0.0372,0.739,0.84,0.0278,0.17,-4.648,0.026,125.189,0.897,28
241987,1988,0.00146,0.688,0.68,0.000584,0.608,-14.34,0.0585,128.111,0.482,46
154267,1990,0.0512,0.594,0.689,0.000688,0.0627,-9.061,0.0301,124.907,0.964,30
187027,2000,0.125,0.78,0.733,0.0,0.14,-4.974,0.422,93.787,0.75,46
202813,1981,0.0125,0.584,0.896,0.00781,0.333,-7.017,0.0963,127.674,0.306,35
265933,1982,0.0823,0.6,0.791,0.0877,0.072,-9.299,0.0707,100.608,0.863,29
156200,1989,0.316,0.721,0.519,0.000153,0.173,-9.261,0.052,91.942,0.947,40
202173,1971,0.649,0.726,0.296,0.903,0.344,-18.981,0.0475,103.012,0.514,35
398733,1992,0.747,0.512,0.295,0.0152,0.103,-14.292,0.0393,76.121,0.35,40
231173,1971,0.292,0.634,0.645,0.0,0.246,-9.2,0.0376,93.05,0.677,28
273267,1999,0.0811,0.805,0.706,0.00054,0.0561,-7.017,0.0394,129.959,0.67,39
162320,1969,0.565,0.703,0.722,1.94e-05,0.28,-6.475,0.035,125.396,0.973,30
110960,1953,0.981,0.4,0.309,1.12e-06,0.446,-10.695,0.0344,94.42,0.274,0
159206,2008,0.0623,0.675,0.978,0.0,0.161,-4.953,0.209,111.026,0.32,48
197333,1974,0.159,0.642,0.663,0.028,0.13,-7.606,0.0572,116.489,0.808,38
249760,1958,0.858,0.359,0.233,0.863,0.0874,-17.21,0.0355,131.67,0.502,8
289253,1978,0.589,0.467,0.268,0.0354,0.0539,-14.904,0.0462,63.541,0.3,36
584267,1946,0.964,0.305,0.264,0.657,0.736,-16.863,0.0444,117.195,0.109,0
191520,1938,0.996,0.502,0.199,0.88,0.261,-15.59,0.113,182.21,0.921,0
300000,1996,0.536,0.549,0.446,0.0,0.0442,-7.807,0.258,122.431,0.511,45
148813,1960,0.98,0.326,0.355,0.865,0.187,-11.914,0.0283,84.315,0.587,5
195893,1949,0.879,0.616,0.683,0.894,0.493,-6.778,0.138,118.961,0.737,3
162235,1932,0.987,0.398,0.127,0.854,0.165,-17.697,0.0387,91.84,0.138,0
302893,1988,0.676,0.605,0.554,1.14e-06,0.0739,-13.31,0.047,90.976,0.563,43
